Name,Value,Tolerance,Power,Package,Comment,Created_By,Created_Date,Library Ref,Library Path,Footprint Ref,Footprint Path
Res_200k_0805_1/10W_1%,200k,1%,1/10W,0805,Resistor 200k 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_220k_0805_1/10W_1%,220k,1%,1/10W,0805,Resistor 220k 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_240k_0805_1/10W_1%,240k,1%,1/10W,0805,Resistor 240k 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_270k_0805_1/10W_1%,270k,1%,1/10W,0805,Resistor 270k 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_300k_0805_1/10W_1%,300k,1%,1/10W,0805,Resistor 300k 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_330k_0805_1/10W_1%,330k,1%,1/10W,0805,Resistor 330k 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_360k_0805_1/10W_1%,360k,1%,1/10W,0805,Resistor 360k 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_390k_0805_1/10W_1%,390k,1%,1/10W,0805,Resistor 390k 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_430k_0805_1/10W_1%,430k,1%,1/10W,0805,Resistor 430k 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_470k_0805_1/10W_1%,470k,1%,1/10W,0805,Resistor 470k 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_510k_0805_1/10W_1%,510k,1%,1/10W,0805,Resistor 510k 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_560k_0805_1/10W_1%,560k,1%,1/10W,0805,Resistor 560k 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_620k_0805_1/10W_1%,620k,1%,1/10W,0805,Resistor 620k 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_680k_0805_1/10W_1%,680k,1%,1/10W,0805,Resistor 680k 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_750k_0805_1/10W_1%,750k,1%,1/10W,0805,Resistor 750k 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_820k_0805_1/10W_1%,820k,1%,1/10W,0805,Resistor 820k 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_910k_0805_1/10W_1%,910k,1%,1/10W,0805,Resistor 910k 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.0M_0805_1/10W_1%,1.0M,1%,1/10W,0805,Resistor 1.0M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.1M_0805_1/10W_1%,1.1M,1%,1/10W,0805,Resistor 1.1M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.2M_0805_1/10W_1%,1.2M,1%,1/10W,0805,Resistor 1.2M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.3M_0805_1/10W_1%,1.3M,1%,1/10W,0805,Resistor 1.3M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.5M_0805_1/10W_1%,1.5M,1%,1/10W,0805,Resistor 1.5M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.6M_0805_1/10W_1%,1.6M,1%,1/10W,0805,Resistor 1.6M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.8M_0805_1/10W_1%,1.8M,1%,1/10W,0805,Resistor 1.8M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_2.0M_0805_1/10W_1%,2.0M,1%,1/10W,0805,Resistor 2.0M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_2.2M_0805_1/10W_1%,2.2M,1%,1/10W,0805,Resistor 2.2M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_2.4M_0805_1/10W_1%,2.4M,1%,1/10W,0805,Resistor 2.4M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_2.7M_0805_1/10W_1%,2.7M,1%,1/10W,0805,Resistor 2.7M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_3.0M_0805_1/10W_1%,3.0M,1%,1/10W,0805,Resistor 3.0M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_3.3M_0805_1/10W_1%,3.3M,1%,1/10W,0805,Resistor 3.3M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_3.6M_0805_1/10W_1%,3.6M,1%,1/10W,0805,Resistor 3.6M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_3.9M_0805_1/10W_1%,3.9M,1%,1/10W,0805,Resistor 3.9M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_4.3M_0805_1/10W_1%,4.3M,1%,1/10W,0805,Resistor 4.3M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_4.7M_0805_1/10W_1%,4.7M,1%,1/10W,0805,Resistor 4.7M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_5.1M_0805_1/10W_1%,5.1M,1%,1/10W,0805,Resistor 5.1M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_5.6M_0805_1/10W_1%,5.6M,1%,1/10W,0805,Resistor 5.6M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_6.2M_0805_1/10W_1%,6.2M,1%,1/10W,0805,Resistor 6.2M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_6.8M_0805_1/10W_1%,6.8M,1%,1/10W,0805,Resistor 6.8M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_7.5M_0805_1/10W_1%,7.5M,1%,1/10W,0805,Resistor 7.5M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_8.2M_0805_1/10W_1%,8.2M,1%,1/10W,0805,Resistor 8.2M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_9.1M_0805_1/10W_1%,9.1M,1%,1/10W,0805,Resistor 9.1M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_10M_0805_1/10W_1%,10M,1%,1/10W,0805,Resistor 10M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_11M_0805_1/10W_1%,11M,1%,1/10W,0805,Resistor 11M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_12M_0805_1/10W_1%,12M,1%,1/10W,0805,Resistor 12M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_13M_0805_1/10W_1%,13M,1%,1/10W,0805,Resistor 13M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_15M_0805_1/10W_1%,15M,1%,1/10W,0805,Resistor 15M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_16M_0805_1/10W_1%,16M,1%,1/10W,0805,Resistor 16M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_18M_0805_1/10W_1%,18M,1%,1/10W,0805,Resistor 18M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_20M_0805_1/10W_1%,20M,1%,1/10W,0805,Resistor 20M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_22M_0805_1/10W_1%,22M,1%,1/10W,0805,Resistor 22M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_24M_0805_1/10W_1%,24M,1%,1/10W,0805,Resistor 24M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_27M_0805_1/10W_1%,27M,1%,1/10W,0805,Resistor 27M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_30M_0805_1/10W_1%,30M,1%,1/10W,0805,Resistor 30M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_33M_0805_1/10W_1%,33M,1%,1/10W,0805,Resistor 33M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_36M_0805_1/10W_1%,36M,1%,1/10W,0805,Resistor 36M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_39M_0805_1/10W_1%,39M,1%,1/10W,0805,Resistor 39M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_43M_0805_1/10W_1%,43M,1%,1/10W,0805,Resistor 43M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_47M_0805_1/10W_1%,47M,1%,1/10W,0805,Resistor 47M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_51M_0805_1/10W_1%,51M,1%,1/10W,0805,Resistor 51M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_56M_0805_1/10W_1%,56M,1%,1/10W,0805,Resistor 56M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_62M_0805_1/10W_1%,62M,1%,1/10W,0805,Resistor 62M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_68M_0805_1/10W_1%,68M,1%,1/10W,0805,Resistor 68M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_75M_0805_1/10W_1%,75M,1%,1/10W,0805,Resistor 75M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_82M_0805_1/10W_1%,82M,1%,1/10W,0805,Resistor 82M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_91M_0805_1/10W_1%,91M,1%,1/10W,0805,Resistor 91M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_100M_0805_1/10W_1%,100M,1%,1/10W,0805,Resistor 100M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_110M_0805_1/10W_1%,110M,1%,1/10W,0805,Resistor 110M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_120M_0805_1/10W_1%,120M,1%,1/10W,0805,Resistor 120M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_130M_0805_1/10W_1%,130M,1%,1/10W,0805,Resistor 130M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_150M_0805_1/10W_1%,150M,1%,1/10W,0805,Resistor 150M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_160M_0805_1/10W_1%,160M,1%,1/10W,0805,Resistor 160M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_180M_0805_1/10W_1%,180M,1%,1/10W,0805,Resistor 180M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_200M_0805_1/10W_1%,200M,1%,1/10W,0805,Resistor 200M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_220M_0805_1/10W_1%,220M,1%,1/10W,0805,Resistor 220M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_240M_0805_1/10W_1%,240M,1%,1/10W,0805,Resistor 240M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_270M_0805_1/10W_1%,270M,1%,1/10W,0805,Resistor 270M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_300M_0805_1/10W_1%,300M,1%,1/10W,0805,Resistor 300M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_330M_0805_1/10W_1%,330M,1%,1/10W,0805,Resistor 330M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_360M_0805_1/10W_1%,360M,1%,1/10W,0805,Resistor 360M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_390M_0805_1/10W_1%,390M,1%,1/10W,0805,Resistor 390M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_430M_0805_1/10W_1%,430M,1%,1/10W,0805,Resistor 430M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_470M_0805_1/10W_1%,470M,1%,1/10W,0805,Resistor 470M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_510M_0805_1/10W_1%,510M,1%,1/10W,0805,Resistor 510M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_560M_0805_1/10W_1%,560M,1%,1/10W,0805,Resistor 560M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_620M_0805_1/10W_1%,620M,1%,1/10W,0805,Resistor 620M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_680M_0805_1/10W_1%,680M,1%,1/10W,0805,Resistor 680M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_750M_0805_1/10W_1%,750M,1%,1/10W,0805,Resistor 750M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_820M_0805_1/10W_1%,820M,1%,1/10W,0805,Resistor 820M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_910M_0805_1/10W_1%,910M,1%,1/10W,0805,Resistor 910M 0805 1/10W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.0_0805_1/4W_1%,1.0,1%,1/4W,0805,Resistor 1.0 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.1_0805_1/4W_1%,1.1,1%,1/4W,0805,Resistor 1.1 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.2_0805_1/4W_1%,1.2,1%,1/4W,0805,Resistor 1.2 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.3_0805_1/4W_1%,1.3,1%,1/4W,0805,Resistor 1.3 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.5_0805_1/4W_1%,1.5,1%,1/4W,0805,Resistor 1.5 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.6_0805_1/4W_1%,1.6,1%,1/4W,0805,Resistor 1.6 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_1.8_0805_1/4W_1%,1.8,1%,1/4W,0805,Resistor 1.8 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_2.0_0805_1/4W_1%,2.0,1%,1/4W,0805,Resistor 2.0 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_2.2_0805_1/4W_1%,2.2,1%,1/4W,0805,Resistor 2.2 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_2.4_0805_1/4W_1%,2.4,1%,1/4W,0805,Resistor 2.4 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_2.7_0805_1/4W_1%,2.7,1%,1/4W,0805,Resistor 2.7 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_3.0_0805_1/4W_1%,3.0,1%,1/4W,0805,Resistor 3.0 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_3.3_0805_1/4W_1%,3.3,1%,1/4W,0805,Resistor 3.3 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_3.6_0805_1/4W_1%,3.6,1%,1/4W,0805,Resistor 3.6 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_3.9_0805_1/4W_1%,3.9,1%,1/4W,0805,Resistor 3.9 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_4.3_0805_1/4W_1%,4.3,1%,1/4W,0805,Resistor 4.3 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_4.7_0805_1/4W_1%,4.7,1%,1/4W,0805,Resistor 4.7 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_5.1_0805_1/4W_1%,5.1,1%,1/4W,0805,Resistor 5.1 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_5.6_0805_1/4W_1%,5.6,1%,1/4W,0805,Resistor 5.6 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_6.2_0805_1/4W_1%,6.2,1%,1/4W,0805,Resistor 6.2 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_6.8_0805_1/4W_1%,6.8,1%,1/4W,0805,Resistor 6.8 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_7.5_0805_1/4W_1%,7.5,1%,1/4W,0805,Resistor 7.5 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_8.2_0805_1/4W_1%,8.2,1%,1/4W,0805,Resistor 8.2 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_9.1_0805_1/4W_1%,9.1,1%,1/4W,0805,Resistor 9.1 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_10_0805_1/4W_1%,10,1%,1/4W,0805,Resistor 10 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_11_0805_1/4W_1%,11,1%,1/4W,0805,Resistor 11 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_12_0805_1/4W_1%,12,1%,1/4W,0805,Resistor 12 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_13_0805_1/4W_1%,13,1%,1/4W,0805,Resistor 13 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_15_0805_1/4W_1%,15,1%,1/4W,0805,Resistor 15 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_16_0805_1/4W_1%,16,1%,1/4W,0805,Resistor 16 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_18_0805_1/4W_1%,18,1%,1/4W,0805,Resistor 18 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_20_0805_1/4W_1%,20,1%,1/4W,0805,Resistor 20 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_22_0805_1/4W_1%,22,1%,1/4W,0805,Resistor 22 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_24_0805_1/4W_1%,24,1%,1/4W,0805,Resistor 24 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_27_0805_1/4W_1%,27,1%,1/4W,0805,Resistor 27 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_30_0805_1/4W_1%,30,1%,1/4W,0805,Resistor 30 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_33_0805_1/4W_1%,33,1%,1/4W,0805,Resistor 33 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_36_0805_1/4W_1%,36,1%,1/4W,0805,Resistor 36 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_39_0805_1/4W_1%,39,1%,1/4W,0805,Resistor 39 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_43_0805_1/4W_1%,43,1%,1/4W,0805,Resistor 43 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_47_0805_1/4W_1%,47,1%,1/4W,0805,Resistor 47 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_51_0805_1/4W_1%,51,1%,1/4W,0805,Resistor 51 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_56_0805_1/4W_1%,56,1%,1/4W,0805,Resistor 56 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_62_0805_1/4W_1%,62,1%,1/4W,0805,Resistor 62 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_68_0805_1/4W_1%,68,1%,1/4W,0805,Resistor 68 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_75_0805_1/4W_1%,75,1%,1/4W,0805,Resistor 75 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
Res_82_0805_1/4W_1%,82,1%,1/4W,0805,Resistor 82 0805 1/4W 1%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0805,Footprints/Passibes.Pcblib
